A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,DELTA
0.03819,0.030487935,0.039763422,0.023303009,0.032611504,0.031995339,0.030190855,0.036803628,0.026537876,0.036737611,0.022917906,0.035637316,0.021751593,0.039367316,0.02088236,0.019209911,0.029629705,0.024139233,0.024898437,0.026746932,0.023192979,0.025118496,0.03695767,0.026493864,0.037089705,0.034437994,0.018659764,0.027825221,0.02412823,0.000183696
0.036055428,0.019385959,0.030509941,0.036209469,0.03311764,0.018252655,0.028485398,0.028452389,0.019694041,0.025503599,0.018560737,0.026427847,0.035626313,0.018626755,0.037573835,0.027231062,0.024018201,0.021278466,0.020530265,0.038850177,0.02595472,0.021531534,0.025811681,0.026152773,0.02136649,0.035285221,0.033150649,0.037496814,0.023908171,0.000385613
0.037408791,0.019672035,0.033832832,0.035109174,0.03349174,0.037474808,0.033733805,0.022576814,0.038509086,0.032765546,0.021432507,0.0191659,0.02375413,0.022279734,0.022444779,0.02077233,0.032699528,0.030763009,0.018351681,0.032479469,0.034900118,0.023192979,0.032402448,0.029475664,0.026581888,0.033469735,0.031786283,0.037089705,0.038344041,0.000290542
0.036924661,0.023853156,0.025569616,0.022367758,0.030961062,0.023545074,0.025371563,0.032017345,0.027770206,0.038784159,0.031445192,0.028672448,0.023622094,0.035648319,0.034250944,0.029398643,0.018450708,0.039565369,0.030718997,0.03446,0.038685133,0.023358024,0.032149381,0.039796431,0.036880649,0.038333038,0.02968472,0.036869646,0.030796018,0.00029479
0.0303559,0.037540826,0.036308496,0.018329675,0.030223864,0.019418967,0.024590354,0.025536608,0.032545487,0.034206932,0.038927198,0.021663569,0.034988142,0.035626313,0.032017345,0.020420236,0.036396519,0.022202714,0.033359705,0.018769793,0.03982944,0.031500207,0.036396519,0.034559027,0.037903923,0.023600088,0.033370708,0.034691062,0.038894189,0.000308152
0.031423186,0.029046549,0.033183658,0.030520944,0.032248407,0.020728318,0.037760885,0.031313156,0.034393982,0.024480324,0.027418112,0.037694867,0.021806608,0.031522212,0.026119764,0.023743127,0.035219204,0.023743127,0.032281416,0.036242478,0.033667788,0.01935295,0.024832419,0.038322036,0.021322478,0.02356708,0.036011416,0.020761327,0.036781623,0.00020071
0.024480324,0.025635634,0.031720266,0.02069531,0.019330944,0.031192124,0.032116372,0.017977581,0.027693186,0.02815531,0.02248879,0.030476932,0.03819,0.033403717,0.019044867,0.037606844,0.017977581,0.022642832,0.037771888,0.03647354,0.02423826,0.030972065,0.027737198,0.032248407,0.036979676,0.031874307,0.037826903,0.036649587,0.031445192,0.000317747
0.035813363,0.038938201,0.020244189,0.025635634,0.031599233,0.022554808,0.02010115,0.019628023,0.021905634,0.037903923,0.037771888,0.028738466,0.023798142,0.028243333,0.034052891,0.019617021,0.03684764,0.026482861,0.039257286,0.03236944,0.034614041,0.030498938,0.019220914,0.036616578,0.02039823,0.037463805,0.035780354,0.027506136,0.025800678,0.0002427
0.017933569,0.039543363,0.018120619,0.035351239,0.037738879,0.030685988,0.037067699,0.027110029,0.027220059,0.022191711,0.01954,0.026801947,0.02688997,0.037969941,0.036968673,0.031390177,0.018934838,0.036704602,0.035747345,0.026130767,0.03322767,0.020530265,0.030685988,0.037903923,0.025459587,0.027253068,0.019440973,0.031038083,0.033502743,0.000331056
0.039598378,0.031456195,0.030124838,0.021124425,0.023666106,0.038366047,0.035142183,0.026526873,0.033326696,0.033634779,0.018615752,0.024392301,0.034426991,0.022961917,0.037782891,0.02136649,0.036231475,0.033590767,0.020145162,0.026790944,0.039037227,0.032303422,0.019804071,0.024821416,0.039191269,0.027550147,0.022917906,0.018538731,0.024018201,0.000415329
0.023853156,0.031423186,0.033931858,0.018725782,0.027528142,0.033326696,0.03789292,0.02517351,0.019749056,0.034680059,0.036990679,0.023236991,0.026218791,0.02315997,0.020255192,0.030487935,0.028815487,0.029112566,0.035296224,0.033678791,0.018714779,0.032237404,0.024183245,0.022774867,0.031379174,0.03714472,0.02614177,0.032215398,0.03389885,0.000294489
0.022323746,0.028958525,0.032545487,0.018802802,0.03915826,0.024359292,0.024458319,0.025690649,0.024843422,0.036396519,0.022763864,0.028144307,0.039708407,0.033073628,0.021487522,0.024293274,0.028034277,0.036220472,0.038476077,0.031148112,0.035197198,0.037969941,0.039741416,0.02479941,0.02461236,0.01924292,0.036836637,0.039114248,0.021993658,0.000357624
0.018417699,0.037320767,0.025580619,0.019132891,0.036154454,0.021707581,0.021971652,0.038960207,0.029849764,0.033403717,0.026757935,0.02192764,0.028221327,0.036319499,0.020783333,0.025107493,0.021311475,0.032182389,0.034482006,0.026548879,0.019517994,0.037639853,0.023930177,0.034592035,0.034592035,0.035252212,0.034713068,0.033084631,0.034437994,0.00035271
0.033469735,0.031302153,0.027583156,0.018945841,0.038201003,0.035340236,0.034052891,0.01942997,0.030344897,0.025305546,0.031159115,0.026196785,0.021531534,0.038245015,0.022213717,0.039224277,0.030630973,0.029376637,0.020178171,0.039620384,0.035593304,0.032094366,0.027154041,0.029079558,0.034415988,0.03934531,0.023314012,0.030069823,0.031390177,0.000220079
0.023952183,0.033447729,0.018318672,0.023655103,0.03609944,0.024018201,0.023292006,0.026834956,0.030014808,0.036198466,0.034338968,0.035153186,0.024513333,0.023181976,0.029178584,0.02852941,0.038795162,0.035923392,0.029464661,0.023446047,0.029299617,0.019661032,0.038883186,0.027440118,0.035714336,0.018340678,0.028606431,0.033282684,0.03897121,0.000332989
0.035582301,0.023732124,0.025910708,0.032875575,0.019848082,0.021773599,0.038806165,0.01868177,0.025151504,0.024755398,0.018857817,0.03494413,0.03830003,0.026372832,0.02423826,0.030873038,0.022213717,0.036682596,0.025624631,0.020277198,0.035725339,0.037947935,0.020123156,0.024865428,0.026471858,0.029849764,0.021828613,0.019672035,0.027220059,0.000190829
0.018450708,0.03274354,0.023303009,0.031357168,0.036374513,0.020156165,0.018901829,0.037650856,0.039334307,0.030047817,0.03225941,0.027770206,0.025492596,0.027759204,0.019881091,0.022884897,0.028804484,0.037078702,0.034360974,0.036077434,0.02308295,0.027341091,0.034096903,0.025195516,0.026042743,0.024755398,0.038057965,0.035527286,0.029739735,0.000361428
0.025899705,0.02968472,0.036000413,0.039653392,0.035472271,0.039224277,0.027924248,0.03169826,0.035263215,0.030443923,0.029365634,0.019462979,0.038806165,0.036715605,0.022609823,0.030278879,0.029167581,0.023005929,0.025140501,0.019991121,0.039565369,0.035472271,0.02949767,0.033678791,0.017867551,0.027792212,0.036748614,0.030950059,0.030741003,0.000185496
0.033909853,0.026306814,0.028397375,0.034008879,0.020354218,0.031753274,0.022587817,0.038839174,0.028023274,0.01886882,0.01905587,0.019451976,0.033524749,0.028287345,0.027363097,0.021399498,0.032666519,0.018021593,0.037155723,0.023732124,0.028507404,0.02394118,0.032798555,0.025514602,0.039510354,0.035120177,0.019484985,0.022818879,0.034702065,0.00031488
0.038112979,0.032545487,0.024997463,0.03550528,0.027176047,0.03427295,0.019330944,0.039422331,0.036792625,0.029937788,0.019363953,0.035527286,0.027946254,0.018912832,0.02823233,0.02823233,0.039004218,0.019154897,0.026086755,0.022708849,0.032457463,0.020816342,0.037760885,0.018824808,0.036341505,0.038949204,0.028859499,0.030234867,0.031467198,0.000276379
0.03024587,0.026394838,0.025624631,0.038322036,0.037221741,0.028331357,0.021509528,0.019363953,0.020277198,0.027913245,0.03169826,0.038586106,0.027605162,0.023534071,0.023104956,0.027264071,0.033051622,0.027880236,0.021916637,0.02688997,0.023093953,0.039455339,0.031467198,0.039488348,0.030322891,0.035054159,0.026075752,0.020563274,0.021520531,0.000210947
0.031269145,0.021113422,0.025239528,0.018626755,0.024898437,0.024392301,0.037881918,0.024722389,0.021751593,0.039840443,0.028023274,0.027462124,0.036143451,0.029739735,0.026339823,0.023820147,0.036781623,0.034338968,0.025855693,0.028738466,0.032721534,0.037166726,0.035109174,0.030212861,0.035274218,0.030267876,0.025492596,0.030410914,0.024920442,0.000336928
0.028408378,0.021971652,0.032094366,0.030818024,0.030344897,0.020299203,0.032897581,0.024359292,0.027660177,0.02345705,0.032523481,0.024458319,0.034911121,0.019121888,0.030608968,0.035153186,0.019209911,0.035329233,0.020277198,0.02584469,0.030289882,0.037474808,0.026933982,0.026878968,0.021135428,0.037573835,0.021905634,0.03169826,0.036143451,0.000342745
0.02815531,0.02468938,0.018505723,0.026427847,0.037133717,0.028914513,0.032468466,0.036748614,0.030983068,0.028925516,0.027957257,0.03617646,0.029486667,0.039323304,0.021531534,0.020178171,0.029849764,0.037111711,0.035175192,0.028848496,0.02248879,0.039785428,0.036935664,0.020167168,0.018351681,0.035846372,0.028595428,0.020420236,0.035087168,0.000206846
0.028441386,0.029343628,0.026064749,0.02576767,0.03867413,0.032039351,0.034327965,0.031819292,0.02174059,0.025316549,0.036814631,0.03349174,0.038949204,0.03446,0.019033864,0.03762885,0.021399498,0.018032596,0.02670292,0.018450708,0.030696991,0.022631829,0.029948791,0.028177316,0.033865841,0.023181976,0.033194661,0.030818024,0.026306814,0.000191975
0.03225941,0.025085487,0.035142183,0.026724926,0.020299203,0.03598941,0.035329233,0.025272537,0.024700383,0.030663982,0.038322036,0.020255192,0.032985605,0.022675841,0.018505723,0.019308938,0.029827758,0.022521799,0.032864572,0.036539558,0.024788407,0.026680914,0.039807434,0.037496814,0.028375369,0.017966578,0.032875575,0.018043599,0.033150649,0.000240173
0.030575959,0.029475664,0.03024587,0.020750324,0.020464248,0.018582743,0.021058407,0.030586962,0.02509649,0.028771475,0.021234454,0.033326696,0.032567493,0.038663127,0.020266195,0.027022006,0.028166313,0.026768938,0.028364366,0.024007198,0.022983923,0.025877699,0.039422331,0.030884041,0.039070236,0.030443923,0.029057552,0.033909853,0.024843422,0.000401308
0.032391445,0.022400767,0.034415988,0.018054602,0.031819292,0.035252212,0.036462537,0.034404985,0.021036401,0.032776549,0.023688112,0.028265339,0.022587817,0.029332625,0.033469735,0.033029617,0.031797286,0.029695723,0.034228938,0.033931858,0.028595428,0.018879823,0.021894631,0.019253923,0.023435044,0.026504867,0.032864572,0.022389764,0.035351239,0.000165148
0.030322891,0.026284808,0.026955988,0.021333481,0.037881918,0.019859085,0.038212006,0.025503599,0.021685575,0.031566224,0.03397587,0.034988142,0.031258142,0.032413451,0.03904823,0.030212861,0.036121446,0.034625044,0.027660177,0.020508259,0.036308496,0.030212861,0.03129115,0.036462537,0.032006342,0.024106224,0.035934395,0.023512065,0.031247139,0.000201936
0.022103687,0.038245015,0.021498525,0.023413038,0.030267876,0.017922566,0.023996195,0.0236441,0.028364366,0.018549734,0.036055428,0.034691062,0.0202882,0.022026667,0.035560295,0.029068555,0.024480324,0.019947109,0.032853569,0.037804897,0.026009734,0.026394838,0.03322767,0.023115959,0.026427847,0.020574277,0.023369026,0.029255605,0.025052478,0.000354788
0.039169263,0.023534071,0.024601357,0.03677062,0.029178584,0.02718705,0.030223864,0.027253068,0.02222472,0.036814631,0.026086755,0.032864572,0.037298761,0.026295811,0.038751151,0.019705044,0.030597965,0.033700797,0.036088437,0.025426578,0.033557758,0.023292006,0.021289469,0.02852941,0.034856106,0.034151917,0.023622094,0.037232743,0.028870501,0.000324365
0.029541681,0.026295811,0.024370295,0.027660177,0.021168436,0.025316549,0.029937788,0.034415988,0.017999587,0.027275074,0.02767118,0.033854838,0.018879823,0.020255192,0.027231062,0.034294956,0.030994071,0.022796873,0.02834236,0.037870915,0.039367316,0.024909439,0.034966136,0.031522212,0.019275929,0.019562006,0.028540413,0.031170118,0.039037227,0.000343496
0.021520531,0.030344897,0.030234867,0.034867109,0.025140501,0.022697847,0.03207236,0.036902655,0.034283953,0.018318672,0.023214985,0.027396106,0.023963186,0.034305959,0.036143451,0.02576767,0.033568761,0.020244189,0.034669056,0.024337286,0.032996608,0.035956401,0.020992389,0.037650856,0.030851032,0.036231475,0.027231062,0.020937375,0.026988997,0.000223731
0.036517552,0.038641121,0.023820147,0.038806165,0.023765133,0.039081239,0.038938201,0.029156578,0.019000855,0.025943717,0.023137965,0.028980531,0.033172655,0.035681328,0.030366903,0.032897581,0.020871357,0.018835811,0.022862891,0.02442531,0.021036401,0.037320767,0.034790089,0.030939056,0.0266259,0.039323304,0.039631387,0.027242065,0.022004661,0.000139699
0.038476077,0.02767118,0.036011416,0.018175634,0.018142625,0.022521799,0.032424454,0.024700383,0.028661445,0.021487522,0.026746932,0.035406254,0.033260679,0.02058528,0.038212006,0.034151917,0.021993658,0.026207788,0.030146844,0.030895044,0.020343215,0.022290737,0.028606431,0.033700797,0.036165457,0.019628023,0.027880236,0.019308938,0.033920856,0.000178356
0.026526873,0.031852301,0.019517994,0.021839616,0.033480738,0.025624631,0.020662301,0.02509649,0.031445192,0.036297493,0.019639026,0.030454926,0.038784159,0.019418967,0.037012684,0.031555221,0.038410059,0.030994071,0.028276342,0.025976726,0.037232743,0.023666106,0.033513746,0.032776549,0.037727876,0.024018201,0.030036814,0.021564543,0.037265752,0.000293877
0.039543363,0.022279734,0.027748201,0.03244646,0.028111298,0.025547611,0.021982655,0.036715605,0.02957469,0.025822684,0.038949204,0.031907316,0.020057139,0.021641563,0.01905587,0.034008879,0.023424041,0.035791357,0.020607286,0.025272537,0.031159115,0.027396106,0.027033009,0.036924661,0.02767118,0.027759204,0.035285221,0.028265339,0.031236136,0.000244128
0.028298348,0.036649587,0.037925929,0.036044425,0.036429528,0.023281003,0.023468053,0.028980531,0.035659322,0.03677062,0.03542826,0.029805752,0.035472271,0.025492596,0.022939911,0.037837906,0.024436313,0.029618702,0.022015664,0.018549734,0.027154041,0.036616578,0.034426991,0.039422331,0.026768938,0.018395693,0.021135428,0.020387227,0.036253481,0.000163347
0.034669056,0.029255605,0.030267876,0.028221327,0.028452389,0.024084218,0.039620384,0.032820561,0.027682183,0.02909056,0.031280148,0.019330944,0.03837705,0.024293274,0.026856962,0.036748614,0.023281003,0.024513333,0.023281003,0.033546755,0.023225988,0.035197198,0.021432507,0.025547611,0.032050354,0.018307669,0.018703776,0.029244602,0.02584469,0.000184189
0.035637316,0.032105369,0.022004661,0.03524121,0.034316962,0.030575959,0.024018201,0.019495988,0.018857817,0.031808289,0.018846814,0.02748413,0.022147699,0.033282684,0.02871646,0.036572566,0.019506991,0.027627168,0.030003805,0.020948377,0.031478201,0.039059233,0.029453658,0.019639026,0.035362242,0.032248407,0.023203982,0.037419794,0.025734661,0.000332183
0.029629705,0.020805339,0.019253923,0.018923835,0.037870915,0.034448997,0.017933569,0.018769793,0.018736785,0.035934395,0.028408378,0.0236441,0.023170973,0.024887434,0.030531947,0.018615752,0.024304277,0.033843835,0.026306814,0.036341505,0.03016885,0.038608112,0.025624631,0.026317817,0.032292419,0.027407109,0.037243746,0.024513333,0.019418967,0.000194531
0.032193392,0.03598941,0.030895044,0.0202882,0.024667375,0.023864159,0.039851446,0.028430383,0.018340678,0.019044867,0.030234867,0.026988997,0.022565811,0.018516726,0.021564543,0.020816342,0.03964239,0.018362684,0.031324159,0.029717729,0.027550147,0.029068555,0.021806608,0.027022006,0.021960649,0.032611504,0.030146844,0.030741003,0.029860767,0.000360623
0.027088024,0.029244602,0.036715605,0.030564956,0.020321209,0.024733392,0.033689794,0.02547059,0.025019469,0.033502743,0.029981799,0.037804897,0.027539145,0.022796873,0.022279734,0.024854425,0.020640295,0.019099882,0.024183245,0.02423826,0.026801947,0.037826903,0.01983708,0.019870088,0.03330469,0.021762596,0.029695723,0.022961917,0.019121888,0.000246223
0.034261947,0.024733392,0.038068968,0.027979263,0.020420236,0.021311475,0.037496814,0.023996195,0.033678791,0.022125693,0.034316962,0.029948791,0.02796826,0.022774867,0.021014395,0.034669056,0.018703776,0.025712655,0.024051209,0.033370708,0.02461236,0.029222596,0.037969941,0.03304062,0.027286077,0.020475251,0.020937375,0.018912832,0.033744808,0.000164873
0.029024543,0.018791799,0.037496814,0.037485811,0.036726608,0.032237404,0.020794336,0.029816755,0.018219646,0.030223864,0.029651711,0.020299203,0.018890826,0.022532802,0.024843422,0.031533215,0.020937375,0.036165457,0.037386785,0.036814631,0.018186637,0.03513118,0.023126962,0.039862449,0.024755398,0.022334749,0.020266195,0.026163776,0.031720266,0.000216913
0.037177729,0.036187463,0.026603894,0.02632882,0.021344484,0.022983923,0.038454071,0.021674572,0.031995339,0.025866696,0.038938201,0.038201003,0.026449852,0.039180266,0.019484985,0.018879823,0.03867413,0.030597965,0.021113422,0.020123156,0.038927198,0.035032153,0.020178171,0.025481593,0.030080826,0.028199322,0.033755811,0.028815487,0.034636047,0.000252326
0.033084631,0.027616165,0.022136696,0.018406696,0.025976726,0.03378882,0.023435044,0.031500207,0.037342773,0.021432507,0.035472271,0.03274354,0.026251799,0.018054602,0.023148967,0.028969528,0.026922979,0.025371563,0.020904366,0.028518407,0.022697847,0.034019882,0.029629705,0.020255192,0.033458732,0.026801947,0.035593304,0.037859912,0.021410501,0.000308842
0.02576767,0.034283953,0.033810826,0.031797286,0.033711799,0.038905192,0.018956844,0.036814631,0.026207788,0.020937375,0.035208201,0.028496401,0.01868177,0.034349971,0.035516283,0.029915782,0.018879823,0.03886118,0.019573009,0.024029203,0.029266608,0.020442242,0.039631387,0.028969528,0.034371976,0.022257729,0.03897121,0.025503599,0.029420649,0.000146894
0.029453658,0.037463805,0.025261534,0.037782891,0.022059675,0.036352507,0.038652124,0.035879381,0.037650856,0.034724071,0.033799823,0.037023687,0.024535339,0.020508259,0.032622507,0.035593304,0.021003392,0.031632242,0.020453245,0.027902242,0.024216254,0.022994926,0.01838469,0.035032153,0.027638171,0.021454513,0.019672035,0.025965723,0.028375369,0.000205038
0.027748201,0.0340859,0.033876844,0.036011416,0.033535752,0.023060944,0.024359292,0.027352094,0.030961062,0.022884897,0.025195516,0.029618702,0.024073215,0.026130767,0.026108761,0.021696578,0.038079971,0.036440531,0.029563687,0.030983068,0.039708407,0.029310619,0.038079971,0.027957257,0.034680059,0.036308496,0.022741858,0.024722389,0.03923528,0.000335254
0.029101563,0.036319499,0.025877699,0.023038938,0.031115103,0.018483717,0.02002413,0.024733392,0.030091829,0.033744808,0.037100708,0.026009734,0.023027935,0.032908584,0.035912389,0.038641121,0.037727876,0.022103687,0.025349557,0.028089292,0.034173923,0.024051209,0.022367758,0.03923528,0.019187905,0.029299617,0.034955133,0.037617847,0.03263351,0.000322653
0.039840443,0.029288614,0.032314425,0.019495988,0.020222183,0.021344484,0.039037227,0.030091829,0.018824808,0.035329233,0.035527286,0.028782478,0.021267463,0.021399498,0.033348702,0.019694041,0.039169263,0.039543363,0.022642832,0.021245457,0.037100708,0.020783333,0.021993658,0.038234012,0.027594159,0.028562419,0.032985605,0.039422331,0.029409646,0.000320056
0.021377493,0.031676254,0.028111298,0.021674572,0.032325428,0.025591622,0.020860354,0.027440118,0.035043156,0.02259882,0.031830295,0.028111298,0.036319499,0.024348289,0.036440531,0.021201445,0.029475664,0.028606431,0.035065162,0.036704602,0.036132448,0.030895044,0.030818024,0.036682596,0.029189587,0.032864572,0.038333038,0.029915782,0.036132448,0.000340011
0.035747345,0.030124838,0.031093097,0.033238673,0.026240796,0.032105369,0.037485811,0.02688997,0.021509528,0.027616165,0.019738053,0.018659764,0.029453658,0.026482861,0.026317817,0.026262802,0.02871646,0.025118496,0.037430797,0.035098171,0.022422773,0.021795605,0.018824808,0.028859499,0.03524121,0.027902242,0.033766814,0.028991534,0.025602625,0.00027499
0.018692773,0.039730413,0.034195929,0.023798142,0.022334749,0.01905587,0.029783746,0.032501475,0.037177729,0.024920442,0.038035959,0.037463805,0.03915826,0.029541681,0.030796018,0.023974189,0.035736342,0.03695767,0.031192124,0.024975457,0.019562006,0.03416292,0.023104956,0.031192124,0.020002124,0.027627168,0.023170973,0.028276342,0.023225988,0.000223374
0.017867551,0.028353363,0.018263658,0.02938764,0.01868177,0.018263658,0.021300472,0.026504867,0.026361829,0.035186195,0.03207236,0.029233599,0.02010115,0.031544218,0.025921711,0.020717316,0.018043599,0.034966136,0.022312743,0.018406696,0.019264926,0.037089705,0.035582301,0.039675398,0.021476519,0.032589499,0.017878554,0.038784159,0.034515015,0.000338651
0.03531823,0.022774867,0.036605575,0.022873894,0.030509941,0.034845103,0.029948791,0.02211469,0.035626313,0.037056696,0.036891652,0.031005074,0.038762154,0.032831563,0.034504012,0.02039823,0.020123156,0.021036401,0.020266195,0.022983923,0.02863944,0.019011858,0.022004661,0.037661859,0.01849472,0.024843422,0.030553953,0.022499793,0.022059675,0.000291671
0.038949204,0.023666106,0.018659764,0.031445192,0.018978849,0.020563274,0.035153186,0.026977994,0.024711386,0.023369026,0.021883628,0.018615752,0.028397375,0.027044012,0.03800295,0.026757935,0.020046136,0.020200177,0.034504012,0.023897168,0.020420236,0.033909853,0.031236136,0.018538731,0.039488348,0.036704602,0.036198466,0.023842153,0.028815487,0.000377383
0.030718997,0.022378761,0.03561531,0.035307227,0.034404985,0.027715192,0.030829027,0.033469735,0.034316962,0.032116372,0.03819,0.039565369,0.039356313,0.037496814,0.037793894,0.039653392,0.032864572,0.027935251,0.02230174,0.022059675,0.023060944,0.027682183,0.023622094,0.032897581,0.027363097,0.026086755,0.032688525,0.024326283,0.027803215,0.00019324
0.034283953,0.018109616,0.02688997,0.031841298,0.024381298,0.029563687,0.018593746,0.020189174,0.031577227,0.031335162,0.020475251,0.021157434,0.036627581,0.030928053,0.029629705,0.038949204,0.030344897,0.026779941,0.024172242,0.028672448,0.023247994,0.024227257,0.030179853,0.037243746,0.032160384,0.018054602,0.023468053,0.036462537,0.021872625,0.000340353
0.037617847,0.022345752,0.02536056,0.025107493,0.03005882,0.022510796,0.018659764,0.036638584,0.029882773,0.038729145,0.027913245,0.025063481,0.021773599,0.028364366,0.019462979,0.039708407,0.027660177,0.039598378,0.019738053,0.03819,0.022521799,0.038476077,0.03341472,0.024579351,0.031302153,0.027198053,0.025932714,0.020970383,0.038509086,0.000242659
0.021179439,0.032303422,0.025723658,0.020849351,0.038850177,0.018659764,0.0273741,0.024535339,0.025679646,0.020552271,0.021102419,0.033469735,0.024876431,0.028969528,0.036693599,0.031610236,0.024381298,0.036594572,0.021949646,0.038454071,0.027088024,0.033062625,0.01942997,0.020651298,0.026691917,0.036935664,0.029563687,0.036539558,0.035670325,0.000297555
0.035120177,0.02815531,0.036253481,0.020376224,0.037232743,0.038740148,0.03389885,0.034349971,0.032248407,0.03225941,0.027077021,0.035395251,0.025239528,0.039422331,0.01935295,0.02536056,0.035098171,0.038234012,0.030752006,0.026064749,0.039653392,0.039202272,0.028892507,0.025569616,0.036781623,0.033381711,0.034614041,0.030498938,0.028287345,0.000177787
0.031786283,0.02248879,0.022345752,0.035560295,0.031973333,0.021289469,0.034680059,0.036000413,0.036924661,0.020915369,0.029783746,0.023963186,0.021080413,0.025426578,0.021003392,0.036869646,0.030774012,0.021905634,0.03800295,0.023203982,0.038982213,0.036814631,0.024194248,0.021102419,0.033326696,0.0236441,0.023005929,0.039609381,0.029101563,0.000329874
0.019066873,0.019066873,0.030036814,0.021542537,0.021509528,0.035032153,0.026944985,0.033480738,0.022279734,0.023809144,0.036583569,0.020420236,0.029838761,0.021564543,0.037364779,0.02718705,0.038641121,0.019264926,0.033711799,0.021498525,0.029343628,0.031687257,0.039510354,0.03311764,0.022532802,0.026306814,0.019573009,0.031764277,0.031621239,0.000313286
0.028111298,0.018670767,0.021509528,0.03897121,0.030663982,0.031907316,0.038520089,0.039796431,0.018901829,0.022697847,0.037694867,0.03904823,0.02681295,0.022950914,0.03762885,0.022202714,0.026592891,0.019033864,0.022004661,0.039565369,0.03378882,0.034999145,0.025789675,0.024513333,0.031368171,0.037078702,0.034206932,0.034393982,0.039268289,0.000287699
0.026922979,0.031071091,0.039136254,0.036594572,0.032710531,0.021652566,0.025261534,0.019220914,0.032644513,0.034966136,0.029057552,0.019033864,0.031577227,0.024535339,0.025646637,0.038542095,0.031203127,0.023578083,0.020992389,0.034790089,0.021135428,0.031049086,0.030983068,0.02823233,0.032182389,0.018846814,0.038949204,0.027946254,0.03982944,0.000313198
0.032842566,0.023115959,0.038520089,0.021421504,0.027583156,0.022565811,0.034493009,0.019077876,0.039785428,0.02603174,0.026735929,0.02804528,0.026922979,0.037254749,0.020673304,0.023236991,0.021476519,0.019022861,0.038101977,0.038828171,0.027792212,0.029552684,0.029783746,0.027660177,0.021278466,0.019848082,0.036275487,0.027044012,0.027451121,0.0003007
0.023148967,0.038751151,0.031907316,0.027748201,0.019936106,0.024535339,0.0340859,0.031874307,0.032897581,0.032479469,0.028507404,0.028254336,0.033656785,0.02509649,0.020651298,0.023281003,0.019980118,0.033381711,0.037782891,0.039389322,0.032666519,0.031082094,0.020706313,0.025041475,0.029640708,0.018373687,0.024722389,0.036814631,0.017867551,0.000316118
0.039785428,0.027429115,0.028100295,0.038201003,0.034625044,0.035527286,0.035351239,0.034382979,0.027396106,0.027154041,0.020497257,0.035835369,0.020508259,0.020728318,0.037694867,0.03524121,0.039851446,0.030652979,0.031511209,0.024579351,0.024722389,0.023611091,0.021058407,0.038817168,0.018340678,0.021157434,0.039752419,0.020134159,0.02479941,0.000416959
0.034537021,0.031269145,0.03188531,0.029145575,0.037595841,0.030520944,0.039521357,0.022191711,0.036858643,0.026449852,0.03598941,0.037364779,0.03389885,0.036044425,0.030818024,0.037243746,0.032193392,0.028595428,0.025228525,0.026977994,0.032677522,0.019374956,0.039389322,0.02461236,0.021355487,0.036759617,0.018483717,0.021685575,0.038619115,0.000132818
0.037914926,0.019584012,0.026504867,0.033953864,0.028771475,0.024854425,0.028430383,0.019848082,0.028430383,0.026603894,0.020255192,0.029156578,0.017911563,0.027792212,0.035373245,0.02230174,0.023523068,0.032006342,0.035967404,0.029981799,0.029123569,0.02651587,0.02968472,0.028606431,0.036682596,0.033700797,0.024832419,0.033667788,0.037342773,0.000318097
0.018626755,0.038454071,0.032875575,0.019044867,0.028364366,0.019187905,0.039224277,0.018406696,0.035813363,0.018505723,0.031467198,0.021949646,0.033909853,0.032611504,0.027330088,0.03666059,0.037936932,0.036880649,0.031379174,0.039081239,0.031863304,0.034382979,0.035780354,0.02651587,0.022939911,0.037738879,0.037639853,0.024997463,0.033612773,0.000299802
0.024700383,0.031093097,0.025833687,0.02643885,0.034955133,0.024260265,0.030862035,0.029266608,0.024997463,0.02949767,0.039202272,0.022884897,0.027913245,0.03349174,0.036495546,0.03617646,0.02632882,0.029255605,0.024381298,0.027825221,0.024887434,0.028485398,0.03830003,0.024942448,0.038575103,0.028430383,0.032941593,0.032677522,0.030575959,0.000307677
0.031577227,0.036297493,0.018802802,0.028089292,0.03158823,0.030707994,0.037100708,0.021795605,0.021949646,0.039378319,0.0340859,0.033645782,0.018967846,0.028177316,0.027550147,0.038894189,0.033337699,0.038245015,0.035857375,0.021696578,0.037650856,0.039774425,0.03158823,0.031852301,0.031731268,0.024348289,0.023148967,0.023203982,0.024755398,0.000224315
0.018835811,0.027396106,0.038531092,0.036385516,0.018065605,0.023963186,0.031115103,0.034195929,0.037738879,0.026548879,0.027099027,0.037133717,0.039411328,0.029695723,0.024909439,0.025492596,0.024216254,0.033865841,0.021399498,0.032611504,0.03684764,0.026856962,0.034250944,0.023247994,0.035736342,0.037342773,0.023743127,0.028859499,0.036759617,0.000339143
0.037969941,0.033458732,0.028254336,0.038905192,0.031874307,0.029178584,0.031082094,0.023413038,0.0191659,0.037848909,0.037716873,0.038938201,0.030674985,0.037463805,0.023875162,0.034415988,0.031225133,0.031093097,0.034349971,0.018560737,0.029882773,0.024183245,0.02174059,0.018428702,0.031929322,0.028870501,0.0385641,0.039741416,0.038718142,0.000264997
